Gene [Systematic Name];Gene [Standard Name];ORF Qualifier;Gene Description;Mutant Type;Phenotypes > Observable;Qualifier;Strain Background;Chemical;Drain Info;Carbon source;Medium;Special Condition (remove_genes);Special Condition (remove_metab);Special Condition (add_metab);Condition;Details;PubMed ID;Culture type
YNL220W;ADE12;Verified;ADEnine requiring;null;Chemical compound accumulation;increased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YNL241C;ZWF1;Verified;ZWischenFerment;null;Chemical compound accumulation;decreased;S288C;NADPH;no drain;glucose;YPD;;;;;;>;
YNL280C;ERG24;Verified;ERGosterol biosynthesis;null;Chemical compound accumulation;increased;S288C (BY4742);hydrogen sulfide;no drain (cit);glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine, cysteine;cysteine supplementation (500 mg/L);;25517415;
YNR041C;COQ2;Verified;COenzyme Q;null;Chemical compound accumulation;decreased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YOL011W;PLB3;Verified;PhosphoLipase B;null;Chemical compound accumulation;decreased;S288C (BY4742);glycine;;glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine;;;20610602;
YOL033W;MSE1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Glutamate (E);null;Chemical compound accumulation;decreased;S288C (BY4741);potassium;;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W;;histidine, leucine, methionine, uracil;;;23151179;
YOL033W;MSE1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Glutamate (E);null;Chemical compound accumulation;decreased;S288C (BY4741);sodium;;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W;;histidine, leucine, methionine, uracil;;;23151179;
YOL049W;GSH2;Verified;Glutathione;null;Chemical compound accumulation;decreased;S288C;glutathione;;glucose;YPD;;;;YPD (72 h);(decrease in intracellular glutathione of less than 0.8-fold compared with wild-type);21601516;
YOL052C;SPE2;Verified;SPErmidine auxotroph;null;Chemical compound accumulation;increased;S288C;putrescine;;glucose;YPD;;;;;;21303766;
YOL058W;ARG1;Verified;ARGinine requiring;null;Chemical compound accumulation;decreased;S288C (BY4742);arginine;;glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine;;;20610602;
YOL058W;ARG1;Verified;ARGinine requiring;null;Chemical compound accumulation;increased;S288C (BY4742);ornithine;;glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine;;;20610602;
YOL064C;MET22;Verified;METhionine requiring;null;Chemical compound accumulation;increased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YOL064C;MET22;Verified;METhionine requiring;null;Chemical compound accumulation;decreased;S288C (BY4742);hydrogen sulfide;no drain (cit);glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine, cysteine;cysteine supplementation (500 mg/L);;25517415;
YOL064C;MET22;Verified;METhionine requiring;null;Chemical compound accumulation;decreased;S288C (BY4742);N(2)-acetyl-L-ornithine;no drain;glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine;;;20610602;
YOL096C;COQ3;Verified;COenzyme Q;null;Chemical compound accumulation;decreased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YOL136C;PFK27;Verified;6-PhosphoFructo-2-Kinase;null;Chemical compound accumulation;increased;S288C (BY4742);hydrogen sulfide;no drain (cit);glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine, cysteine;cysteine supplementation (500 mg/L);;25517415;
YOR065W;CYT1;Verified;;null;Chemical compound accumulation;decreased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YOR071C;NRT1;Verified;Nicotinamide Riboside Transporter;null;Chemical compound accumulation;decreased;S288C(BY4742);NAD(+);no drain;glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine;nicotinic acid free medium supplemented with nicotinamide riboside;reduction in the nicotinamide riboside induced increase in NAD+ (83%);18258590;
YOR125C;CAT5;Verified;CATabolite repression;null;Chemical compound accumulation;decreased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YOR128C;ADE2;Verified;ADEnine requiring;null;Chemical compound accumulation;decreased;S288C (BY4742);hydrogen sulfide;no drain (cit);glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine, cysteine;cysteine supplementation (500 mg/L);;25517415;
YOR130C;ORT1;Verified;ORnithine Transporter;null;Chemical compound accumulation;decreased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 3.0;;23021432;
YOR130C;ORT1;Verified;ORnithine Transporter;null;Chemical compound accumulation;increased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 5.0;;23021432;
YOR130C;ORT1;Verified;ORnithine Transporter;null;Chemical compound accumulation;decreased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 7.5;;23021432;
YOR130C;ORT1;Verified;ORnithine Transporter;null;Chemical compound accumulation;decreased;S288C;H+;;ethanol, glycerol;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;nonfermentable carbon source (ethanol/glycerol);;23021432;
YOR136W;IDH2;Verified;Isocitrate DeHydrogenase;null;Chemical compound accumulation;decreased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YOR155C;ISN1;Verified;IMP-Specific 5'-Nucleotidase;null;Chemical compound accumulation;increased;S288C (BY4741);IMP;no drain (cit);glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W;;histidine, leucine, methionine, uracil;;;20087341;
YOR184W;SER1;Verified;SERine requiring;null;Chemical compound accumulation;decreased;S288C (BY4742);hydrogen sulfide;no drain (cit);glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine, cysteine;cysteine supplementation (500 mg/L);;25517415;
YOR209C;NPT1;Verified;Nicotinate PhosphoribosylTransferase;null;Chemical compound accumulation;increased;S288C(BY4741);hydrogen peroxide;no drain (cit);glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W;;histidine, leucine, methionine, uracil;cells in early stationary phase;;17110466;
YOR209C;NPT1;Verified;Nicotinate PhosphoribosylTransferase;null;Chemical compound accumulation;decreased;S288C (BY4742);hydrogen sulfide;no drain (cit);glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine, cysteine;cysteine supplementation (500 mg/L);;25517415;
YOR221C;MCT1;Verified;Malonyl-CoA:ACP Transferase;null;Chemical compound accumulation;decreased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YOR241W;MET7;Verified;METhionine requiring;null;Chemical compound accumulation;decreased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YOR241W;MET7;Verified;METhionine requiring;null;Chemical compound accumulation;increased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 5.0;;23021432;
YOR270C;VPH1;Verified;Vacuolar pH;null;Chemical compound accumulation;increased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YOR303W;CPA1;Verified;Carbamyl Phosphate synthetase A;null;Chemical compound accumulation;increased;S288C (BY4742);ornithine;;glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine;;;20610602;
YOR323C;PRO2;Verified;PROline requiring;null;Chemical compound accumulation;decreased;S288C (BY4742);hydrogen sulfide;no drain (cit);glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine, cysteine;cysteine supplementation (500 mg/L);;25517415;
YOR332W;VMA4;Verified;Vacuolar Membrane Atpase;null;Chemical compound accumulation;increased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YOR360C;PDE2;Verified;PhosphoDiEsterase;null;Chemical compound accumulation;increased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YPL040C;ISM1;Verified;Isoleucyl tRNA Synthetase of Mitochondria;null;Chemical compound accumulation;decreased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YPL061W;ALD6;Verified;ALdehyde Dehydrogenase;null;Chemical compound accumulation;decreased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YPL078C;ATP4;Verified;ATP synthase;null;Chemical compound accumulation;decreased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YPL097W;MSY1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, tyrosine (Y);null;Chemical compound accumulation;decreased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YPL097W;MSY1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, tyrosine (Y);null;Chemical compound accumulation;decreased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 3.0;;23021432;
YPL097W;MSY1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, tyrosine (Y);null;Chemical compound accumulation;decreased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 5.0;;23021432;
YPL097W;MSY1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, tyrosine (Y);null;Chemical compound accumulation;increased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 7.5;;23021432;
YPL097W;MSY1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, tyrosine (Y);null;Chemical compound accumulation;decreased;S288C;H+;;ethanol, glycerol;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;nonfermentable carbon source (ethanol/glycerol);;23021432;
YPL104W;MSD1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Aspartate (D);null;Chemical compound accumulation;decreased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YPL104W;MSD1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Aspartate (D);null;Chemical compound accumulation;decreased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 3.0;;23021432;
YPL104W;MSD1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Aspartate (D);null;Chemical compound accumulation;decreased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 5.0;;23021432;
YPL104W;MSD1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Aspartate (D);null;Chemical compound accumulation;increased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 7.5;;23021432;
YPL104W;MSD1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Aspartate (D);null;Chemical compound accumulation;decreased;S288C;H+;;ethanol, glycerol;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;nonfermentable carbon source (ethanol/glycerol);;23021432;
YPL104W;MSD1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Aspartate (D);null;Chemical compound accumulation;decreased;S288C (BY4741);potassium;;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W;;histidine, leucine, methionine, uracil;;;23151179;
YPL110C;GDE1;Verified;GlycerophosphoDiEsterase;null;Chemical compound accumulation;decreased;S288C (BY4742);glycine;;glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine;;;20610602;
YPL148C;PPT2;Verified;Phosphopantetheine:Protein Transferase;null;Chemical compound accumulation;decreased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YPL172C;COX10;Verified;Cytochrome c OXidase;null;Chemical compound accumulation;decreased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YPL188W;POS5;Verified;PerOxide Sensitive;null;Chemical compound accumulation;increased;S288C;dATP;no drain;glucose;YPD;;;;;levels of dGTP, dCTP, and dTTP are also increased;22843688;
YPL188W;POS5;Verified;PerOxide Sensitive;null;Chemical compound accumulation;increased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 3.0;;23021432;
YPL188W;POS5;Verified;PerOxide Sensitive;null;Chemical compound accumulation;decreased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 5.0;;23021432;
YPL188W;POS5;Verified;PerOxide Sensitive;null;Chemical compound accumulation;increased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 7.5;;23021432;
YPL206C;PGC1;Verified;Phosphatidyl Glycerol phospholipase C;null;Chemical compound accumulation;increased;S288C;phosphatidylglycerol;no drain (mit);glucose;YPD;;;;;;26482708;
YPL234C;VMA11;Verified;Vacuolar Membrane Atpase;null;Chemical compound accumulation;increased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 3.0;;23021432;
YPL234C;VMA11;Verified;Vacuolar Membrane Atpase;null;Chemical compound accumulation;decreased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 5.0;;23021432;
YPL234C;VMA11;Verified;Vacuolar Membrane Atpase;null;Chemical compound accumulation;increased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 7.5;;23021432;
YPL234C;VMA11;Verified;Vacuolar Membrane Atpase;null;Chemical compound accumulation;increased;S288C;H+;;ethanol, glycerol;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;nonfermentable carbon source (ethanol/glycerol);;23021432;
YPL268W;PLC1;Verified;PhosphoLipase C;null;Chemical compound accumulation;absent;S288C;myo-inositol hexakisphosphate;no drain;glucose;YPD;;;;;;14625296;
YPL268W;PLC1;Verified;PhosphoLipase C;null;Chemical compound accumulation;increased;S288C(BY4741);ergosterol;;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W;;histidine, leucine, methionine, uracil, oleate;;154% relative to wild type;18156287;
YPL268W;PLC1;Verified;PhosphoLipase C;null;Chemical compound accumulation;increased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YPL268W;PLC1;Verified;PhosphoLipase C;null;Chemical compound accumulation;increased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 3.0;;23021432;
YPL268W;PLC1;Verified;PhosphoLipase C;null;Chemical compound accumulation;increased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 5.0;;23021432;
YPL268W;PLC1;Verified;PhosphoLipase C;null;Chemical compound accumulation;increased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 7.5;;23021432;
YPL268W;PLC1;Verified;PhosphoLipase C;null;Chemical compound accumulation;increased;S288C;H+;;ethanol, glycerol;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;nonfermentable carbon source (ethanol/glycerol);;23021432;
YPL271W;ATP15;Verified;ATP synthase;null;Chemical compound accumulation;decreased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YPL271W;ATP15;Verified;ATP synthase;null;Chemical compound accumulation;increased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 3.0;;23021432;
YPL271W;ATP15;Verified;ATP synthase;null;Chemical compound accumulation;decreased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 5.0;;23021432;
YPL271W;ATP15;Verified;ATP synthase;null;Chemical compound accumulation;increased;S288C;H+;;ethanol, glycerol;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;nonfermentable carbon source (ethanol/glycerol);;23021432;
YPR026W;ATH1;Verified;Acid TreHalase;null;Chemical compound accumulation;increased;S288C (BY4741);sulfur;no drain (not present in Y7, create drain in iMM904);glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W;;histidine, leucine, methionine, uracil;;;23151179;
YPR036W;VMA13;Verified;Vacuolar Membrane Atpase;null;Chemical compound accumulation;increased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YPR036W;VMA13;Verified;Vacuolar Membrane Atpase;null;Chemical compound accumulation;decreased;S288C (BY4742);hydrogen sulfide;no drain (cit);glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine, cysteine;cysteine supplementation (500 mg/L);;25517415;
YPR047W;MSF1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Phenylalanine (F);null;Chemical compound accumulation;decreased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
YPR047W;MSF1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Phenylalanine (F);null;Chemical compound accumulation;increased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 5.0;;23021432;
YPR047W;MSF1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Phenylalanine (F);null;Chemical compound accumulation;increased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 7.5;;23021432;
YPR047W;MSF1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Phenylalanine (F);null;Chemical compound accumulation;increased;S288C;H+;;ethanol, glycerol;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;nonfermentable carbon source (ethanol/glycerol);;23021432;
YPR060C;ARO7;Verified;AROmatic amino acid requiring;null;Chemical compound accumulation;decreased;S288C (BY4742);hydrogen sulfide;no drain (cit);glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine, cysteine;cysteine supplementation (500 mg/L);;25517415;
YPR074C;TKL1;Verified;TransKetoLase;null;Chemical compound accumulation;decreased;S288C (BY4742);hydrogen sulfide;no drain (cit);glucose;YPD;YOR202W, YCL018W, YEL021W, YBR115C;;histidine, leucine, uracil, lysine, cysteine;cysteine supplementation (500 mg/L);;25517415;
YPR138C;MEP3;Verified;;null;Chemical compound accumulation;increased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, asparagine;;;16418483;
YPR159W;KRE6;Verified;Killer toxin REsistant;null;Chemical compound accumulation;increased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 3.0;;23021432;
YPR159W;KRE6;Verified;Killer toxin REsistant;null;Chemical compound accumulation;decreased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 5.0;;23021432;
YPR159W;KRE6;Verified;Killer toxin REsistant;null;Chemical compound accumulation;increased;S288C;H+;;glucose;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;external pH 7.5;;23021432;
YPR159W;KRE6;Verified;Killer toxin REsistant;null;Chemical compound accumulation;increased;S288C;H+;;ethanol, glycerol;YNBD;;riboflavin, ammonium, folic acid, uracil;adenine, glutamate, alanine, arginine, asparagine, aspartate, cysteine, glutamine, histidine, isoleucine, leucine, lysine, methionine, phenylalanine, proline, serine, threonine, tryptophan, tyrosine, valine;nonfermentable carbon source (ethanol/glycerol);;23021432;
YPR160W;GPH1;Verified;Glycogen PHosphorylase;null;Chemical compound accumulation;increased;S288C(BY4743);glycogen;no drain;glucose;YPD;YOR202W, YCL018W, YLR303W, YEL021W, YBR115C;;histidine, leucine, methionine, uracil, lysine, glycerol;;;12096123;
