Gene [Systematic Name];Gene [Standard Name];ORF Qualifier;Gene Description;Mutant Type;Phenotypes > Observable;Qualifier;Strain Background;Chemical;Drain Info;Carbon source;Medium;Special Condition (remove_genes);Special Condition (remove_metab);Special Condition (add_metab);Condition;Details;PubMed ID;Culture type
YPL227C;ALG5;Verified;Asparagine-Linked Glycosylation;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YPL234C;VMA11;Verified;Vacuolar Membrane Atpase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YPL234C;VMA11;Verified;Vacuolar Membrane Atpase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YPL262W;FUM1;Verified;FUMarase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YPL262W;FUM1;Verified;FUMarase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YPL265W;DIP5;Verified;DIcarboxylic amino acid Permease;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YPL271W;ATP15;Verified;ATP synthase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);urea;;glucose;YNBD;;ammonium;urea;;;24721214;
YPR036W;VMA13;Verified;Vacuolar Membrane Atpase;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YPR047W;MSF1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Phenylalanine (F);null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YPR047W;MSF1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Phenylalanine (F);null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YPR051W;MAK3;Verified;MAintenance of Killer;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YPR062W;FCY1;Verified;FluoroCYtosine resistance;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YPR074C;TKL1;Verified;TransKetoLase;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YPR074C;TKL1;Verified;TransKetoLase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YPR074C;TKL1;Verified;TransKetoLase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YPR074C;TKL1;Verified;TransKetoLase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YPR118W;MRI1;Verified;MethylthioRibose-1-phosphate Isomerase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YPR159W;KRE6;Verified;Killer toxin REsistant;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YPR159W;KRE6;Verified;Killer toxin REsistant;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YPR159W;KRE6;Verified;Killer toxin REsistant;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YPR167C;MET16;Verified;METhionine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;;cultured in minimal medium containing histidine, leucine, lysine and uracil;16361226;
YPR167C;MET16;Verified;METhionine requiring;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YPR167C;MET16;Verified;METhionine requiring;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YPR191W;QCR2;Verified;QH2:cytochrome-C oxidoReductase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YPR191W;QCR2;Verified;QH2:cytochrome-C oxidoReductase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YPR191W;QCR2;Verified;QH2:cytochrome-C oxidoReductase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YPR191W;QCR2;Verified;QH2:cytochrome-C oxidoReductase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YPR191W;QCR2;Verified;QH2:cytochrome-C oxidoReductase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
